id,feature_id,product_type,file_path,doc_type,doc_title
WSFD-109101:doc:52ae6d6a,WSFD-109101,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109101 PCC基本功能/PCC基本功能（5G）/实现原理/UE策略偶联终止流程_50510746.md,flow,UE策略偶联终止流程
WSFD-109101:doc:e409d486,WSFD-109101,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109101 PCC基本功能/PCC基本功能（5G）/实现原理/异常处理流程_53323998.md,flow,异常处理流程
WSFD-109101:doc:52a71dc0,WSFD-109101,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109101 PCC基本功能/PCC基本功能（5G）/实现原理/相关概念_71770360.md,principle,相关概念
WSFD-109102:doc:0f97f27a,WSFD-109102,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109102 ADC基本功能/特性概述_92582134.md,overview,WSFD-109102 ADC基本功能特性概述
WSFD-109102:doc:3227f19e,WSFD-109102,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109102 ADC基本功能/WSFD-109102 ADC基本功能参考信息_92582138.md,reference,WSFD-109102 ADC基本功能参考信息
WSFD-109102:doc:8cdbaace,WSFD-109102,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109102 ADC基本功能/实现原理(Gx)_92855755.md,principle,实现原理(Gx)
WSFD-109102:doc:39c331fb,WSFD-109102,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109102 ADC基本功能/实现原理(N7)_92582135.md,principle,实现原理(N7)
WSFD-109102:doc:da5cb5f5,WSFD-109102,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109102 ADC基本功能/激活ADC基本功能_92582136.md,activation,激活ADC基本功能
WSFD-109102:doc:9613b22b,WSFD-109102,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109102 ADC基本功能/调测ADC基本功能_92582137.md,debug,调测ADC基本功能
WSFD-109103:doc:f05c3714,WSFD-109103,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109103 IPv6 SA/特性概述_78881304.md,overview,WSFD-109103 IPv6 SA特性概述
WSFD-109103:doc:8c2ef91f,WSFD-109103,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109103 IPv6 SA/WSFD-109103 IPv6 SA参考信息_78881328.md,reference,WSFD-109103 IPv6 SA参考信息
WSFD-109103:doc:ca98e061,WSFD-109103,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109103 IPv6 SA/实现原理_78881325.md,principle,实现原理
WSFD-109103:doc:826fc750,WSFD-109103,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109103 IPv6 SA/调测IPv6 SA_78881327.md,debug,调测IPv6 SA
WSFD-109104:doc:83405faa,WSFD-109104,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109104 基于累计流量的策略控制/特性概述_29056168.md,overview,WSFD-109104 基于累计流量的策略控制特性概述
WSFD-109104:doc:e0cb379a,WSFD-109104,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109104 基于累计流量的策略控制/WSFD-109104 基于累计流量的策略控制参考信息_29056192.md,reference,WSFD-109104 基于累计流量的策略控制参考信息
WSFD-109104:doc:d3d8a30d,WSFD-109104,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109104 基于累计流量的策略控制/实现原理（Gx）_29961018.md,principle,实现原理（Gx）
WSFD-109104:doc:79faa440,WSFD-109104,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109104 基于累计流量的策略控制/实现原理（N7）_29961017.md,principle,实现原理（N7）
WSFD-109104:doc:8fb4ae60,WSFD-109104,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109104 基于累计流量的策略控制/激活基于累计流量的策略控制_29056190.md,activation,激活基于累计流量的策略控制
WSFD-109104:doc:715da9dd,WSFD-109104,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109104 基于累计流量的策略控制/调测基于累计流量的策略控制_29056191.md,debug,调测基于累计流量的策略控制
WSFD-109105:doc:6e03c33a,WSFD-109105,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109105 基于位置的业务管理/特性概述_79067179.md,overview,WSFD-109105 基于位置的业务管理特性概述
WSFD-109105:doc:4010182c,WSFD-109105,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109105 基于位置的业务管理/WSFD-109105 基于位置的业务管理参考信息_79067183.md,reference,WSFD-109105 基于位置的业务管理参考信息
WSFD-109105:doc:bfabe2c1,WSFD-109105,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109105 基于位置的业务管理/实现原理_79067180.md,principle,实现原理
WSFD-109105:doc:090bd3d9,WSFD-109105,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109105 基于位置的业务管理/激活基于位置的业务管理_79067181.md,activation,激活基于位置的业务管理
WSFD-109105:doc:931d8e8a,WSFD-109105,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109105 基于位置的业务管理/调测基于位置的业务管理_79067182.md,debug,调测基于位置的业务管理
WSFD-109107:doc:cbc2d6e9,WSFD-109107,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109107 业务触发的QoS保证/特性概述_85397056.md,overview,WSFD-109107 业务触发的QoS保证特性概述
WSFD-109107:doc:8b18f6cc,WSFD-109107,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109107 业务触发的QoS保证/WSFD-109107 业务触发的QoS保证参考信息_85397060.md,reference,WSFD-109107 业务触发的QoS保证参考信息
WSFD-109107:doc:0a126666,WSFD-109107,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109107 业务触发的QoS保证/激活业务触发的QoS保证_85397058.md,activation,激活业务触发的QoS保证
WSFD-109107:doc:1c61681f,WSFD-109107,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109107 业务触发的QoS保证/调测业务触发的QoS保证_85397059.md,debug,调测业务触发的QoS保证
WSFD-109107:doc:5129861a,WSFD-109107,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109107 业务触发的QoS保证/实现原理/专有QoS Flow相关流程（适用于5G）_85678418.md,flow,专有QoS Flow相关流程（适用于5G）
WSFD-109107:doc:7988b8d1,WSFD-109107,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109107 业务触发的QoS保证/实现原理/专有承载相关流程（适用于2_3_4G）_85678417.md,flow,专有承载相关流程（适用于2/3/4G）
WSFD-109108:doc:7277433f,WSFD-109108,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109108 基于接入点策略控制/特性概述_79067211.md,overview,WSFD-109108 基于接入点策略控制特性概述
WSFD-109108:doc:f50f25b2,WSFD-109108,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109108 基于接入点策略控制/WSFD-109108 基于接入点策略控制参考信息_79067215.md,reference,WSFD-109108 基于接入点策略控制参考信息
WSFD-109108:doc:05212f7d,WSFD-109108,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109108 基于接入点策略控制/调测基于接入点策略控制_79943605.md,debug,调测基于接入点策略控制
WSFD-109202:doc:9959b23e,WSFD-109202,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/QoS功能/WSFD-109202 会话类QOS保证/WSFD-109202 会话类QOS保证特性概述_28258186.md,overview,WSFD-109202 会话类QOS保证 特性概述
WSFD-109202:doc:b2c63db2,WSFD-109202,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/QoS功能/WSFD-109202 会话类QOS保证_62745890.md,other,WSFD-109202 会话类QOS保证
WSFD-109202:doc:350ae769,WSFD-109202,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/QoS功能/WSFD-109202 会话类QOS保证/WSFD-109202 会话类QOS保证参考信息_28258189.md,reference,WSFD-109202 会话类QOS保证 参考信息
WSFD-109202:doc:ade91e05,WSFD-109202,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/QoS功能/WSFD-109202 会话类QOS保证/激活会话类QOS保证（适用于GGSN）_28258187.md,activation,激活 会话类QOS保证 （适用于GGSN）
WSFD-109202:doc:d8fbb202,WSFD-109202,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/QoS功能/WSFD-109202 会话类QOS保证/激活会话类QOS保证（适用于SGW-C_PGW-C）_28344569.md,activation,激活 会话类QOS保证 （适用于SGW-C/PGW-C）
WSFD-109202:doc:625266fb,WSFD-109202,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/QoS功能/WSFD-109202 会话类QOS保证/调测会话类QOS保证_28258188.md,debug,调测 会话类QOS保证
WSFD-109203:doc:98d2aa81,WSFD-109203,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/QoS功能/WSFD-109203 本地QOS控制/特性概述_28258571.md,overview,WSFD-109203 本地QOS控制 特性概述
WSFD-109203:doc:ebbaba84,WSFD-109203,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/QoS功能/WSFD-109203 本地QOS控制/WSFD-109203 本地QOS控制参考信息_28258574.md,reference,WSFD-109203 本地QOS控制 参考信息
WSFD-109203:doc:f84b6d93,WSFD-109203,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/QoS功能/WSFD-109203 本地QOS控制/激活本地QOS控制（SMF）_77795473.md,activation,激活 本地QOS控制 （SMF）
WSFD-109203:doc:60714e40,WSFD-109203,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/QoS功能/WSFD-109203 本地QOS控制/激活本地QOS控制（适用于GGSN）_28258572.md,activation,激活 本地QOS控制 （适用于GGSN）
WSFD-109203:doc:ec81f1ff,WSFD-109203,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/QoS功能/WSFD-109203 本地QOS控制/激活本地QOS控制（适用于SGW-C_PGW-C）_28258573.md,activation,激活 本地QOS控制 （适用于SGW-C/PGW-C）
WSFD-109203:doc:1ddde4e0,WSFD-109203,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/QoS功能/WSFD-109203 本地QOS控制/调测本地QOS控制_29670144.md,debug,调测 本地QOS控制
WSFD-109204:doc:2cfb0137,WSFD-109204,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/QoS功能/WSFD-109204 QCI 扩展/特性概述_10505691.md,overview,WSFD-109204 QCI 扩展特性概述
WSFD-109204:doc:5a5a0e9c,WSFD-109204,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/QoS功能/WSFD-109204 QCI 扩展/WSFD-109204 QCI 扩展参考信息_10505695.md,reference,WSFD-109204 QCI 扩展参考信息
WSFD-109204:doc:96cdcb80,WSFD-109204,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/QoS功能/WSFD-109204 QCI 扩展/激活QCI扩展_10505693.md,activation,激活QCI扩展
WSFD-109204:doc:bb86fa63,WSFD-109204,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/QoS功能/WSFD-109204 QCI 扩展/调测QCI扩展_10505694.md,debug,调测QCI扩展
WSFD-109204:doc:3ccf0b21,WSFD-109204,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/QoS功能/WSFD-109204 QCI 扩展/实现原理/扩展QCI_5QI应用_11073829.md,principle,扩展QCI/5QI应用
WSFD-109204:doc:b6cdb704,WSFD-109204,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/QoS功能/WSFD-109204 QCI 扩展/实现原理/标准QCI_5QI_11073828.md,principle,标准QCI/5QI
WSFD-109301:doc:98d010ef,WSFD-109301,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109301 网络侧发起专有PDP_承载建立/特性概述_27915142.md,overview,WSFD-109301 网络侧发起专有PDP/承载建立特性概述
WSFD-109301:doc:e1fa9d48,WSFD-109301,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109301 网络侧发起专有PDP_承载建立/WSFD-109301 网络侧发起专有PDP_承载建立参考信息_27915146.md,reference,WSFD-109301 网络侧发起专有PDP/承载建立参考信息
WSFD-109301:doc:46cf6f0e,WSFD-109301,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109301 网络侧发起专有PDP_承载建立/激活网络侧发起专有PDP_承载建立_27915144.md,activation,激活网络侧发起专有PDP/承载建立
WSFD-109301:doc:29e446e3,WSFD-109301,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109301 网络侧发起专有PDP_承载建立/调测网络侧发起专有PDP_承载建立_27915145.md,debug,调测网络侧发起专有PDP/承载建立
WSFD-109301:doc:10d4e6cc,WSFD-109301,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109301 网络侧发起专有PDP_承载建立/实现原理/业务流程_28459037.md,flow,业务流程
WSFD-109301:doc:d76adab3,WSFD-109301,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109301 网络侧发起专有PDP_承载建立/实现原理/相关概念_28459035.md,principle,相关概念
WSFD-109301:doc:47fb5416,WSFD-109301,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109301 网络侧发起专有PDP_承载建立/实现原理/组网结构_28459036.md,principle,组网结构
WSFD-109302:doc:52196952,WSFD-109302,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109302 网络侧发起专有PDP_承载建立扩展包1/特性概述_27915148.md,overview,WSFD-109302 网络侧发起专有PDP/承载建立扩展包1特性概述
WSFD-109302:doc:510e2322,WSFD-109302,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109302 网络侧发起专有PDP_承载建立扩展包1/实现原理/业务流程_28867781.md,flow,业务流程
WSFD-109302:doc:5d589730,WSFD-109302,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109302 网络侧发起专有PDP_承载建立扩展包1/实现原理/相关概念_28867779.md,principle,相关概念
WSFD-109302:doc:3eda0dbb,WSFD-109302,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109302 网络侧发起专有PDP_承载建立扩展包1/实现原理/组网结构_28867780.md,principle,组网结构
WSFD-109303:doc:5ae3f2a1,WSFD-109303,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109303 网络侧发起专有PDP_承载建立扩展包2/特性概述_27915151.md,overview,WSFD-109303 网络侧发起专有PDP/承载建立扩展包2特性概述
WSFD-109303:doc:97ed880d,WSFD-109303,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109303 网络侧发起专有PDP_承载建立扩展包2/实现原理/业务流程_28867784.md,flow,业务流程
WSFD-109303:doc:053982c9,WSFD-109303,UNC,output/UNC 20.15.2 产品文档(裸机容器) 05/网络部署/特性部署/UNC特性指南/智能PCC解决方案/WSFD-109303 网络侧发起专有PDP_承载建立扩展包2/实现原理/相关概念_28867782.md,principle,相关概念
