feature_id,product_type,file_path
GWFD-020531,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/超级互联功能/GWFD-020531 通用DNN漫游分流/激活通用DNN漫游分流_07687889.md
GWFD-020531,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/超级互联功能/GWFD-020531 通用DNN漫游分流/调测通用DNN漫游分流_14918429.md
GWFD-010221,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/逻辑接口功能/GWFD-010221 N3接口_24822227.md
GWFD-010222,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/逻辑接口功能/GWFD-010222 N6接口_24822228.md
GWFD-010223,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/逻辑接口功能/GWFD-010223 N9接口_24822229.md
GWFD-010225,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/逻辑接口功能/GWFD-010225 SGi接口_60897073.md
GWFD-010226,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/逻辑接口功能/GWFD-010226 Gn接口_83316595.md
GWFD-010227,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/逻辑接口功能/GWFD-010227 Gp接口_83316596.md
GWFD-010228,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/逻辑接口功能/GWFD-010228 S1-U接口_60986308.md
GWFD-010229,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/逻辑接口功能/GWFD-010229 S5接口_60987617.md
GWFD-010230,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/逻辑接口功能/GWFD-010230 S8接口_60987618.md
GWFD-010231,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/逻辑接口功能/GWFD-010231 Gi接口_61727570.md
GWFD-010232,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/逻辑接口功能/GWFD-010232 Sxa接口_61724685.md
GWFD-010233,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/逻辑接口功能/GWFD-010233 Sxb接口_61724706.md
GWFD-010234,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/逻辑接口功能/GWFD-010234 Single IP_24082251.md
GWFD-010236,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/逻辑接口功能/GWFD-010236 S2b接口_82876227.md
GWFD-010237,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/逻辑接口功能/GWFD-010237 S11接口_82863100.md
GWFD-010224,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/逻辑接口功能/GWFD-010224 N4接口/GWFD-010224 N4接口特性概述_24822231.md
GWFD-010224,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/逻辑接口功能/GWFD-010224 N4接口/实现原理/数据转发_68730317.md
GWFD-010224,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/逻辑接口功能/GWFD-010224 N4接口/实现原理/消息交互_68733395.md
GWFD-111286,UDG,output/UDG_Product_Documentation_CH_20.15.2/特性部署/特性指南/UDG特性指南/重点业务体验保障功能/GWFD-111286 重点用户质差监测和保障/GWFD-111286 重点用户质差监测和保障特性概述_47716937.md
